package_id,item_id,user__id,user__feedback,data__item_id,data__sentence1,data__sentence2,annotation__output,annotation__time,reference__output,feedback__output,test_group
298,48676,670,False,2016,"Ino, dear Arethuse, again you lose Your <token>hapless</token> Proserpine, lost to herself When she quits you for gloomy Tartarus.","His immediately following observations, however, show the <token>inadequacy</token> of his criteria of""force""and""faintness.""",No,0 days 00:00:04.780289000,No,,high quality feedback
298,48676,680,False,2016,"Ino, dear Arethuse, again you lose Your <token>hapless</token> Proserpine, lost to herself When she quits you for gloomy Tartarus.","His immediately following observations, however, show the <token>inadequacy</token> of his criteria of""force""and""faintness.""",Yes,0 days 00:00:09.561419000,No,,high quality feedback
298,48676,698,True,2016,"Ino, dear Arethuse, again you lose Your <token>hapless</token> Proserpine, lost to herself When she quits you for gloomy Tartarus.","His immediately following observations, however, show the <token>inadequacy</token> of his criteria of""force""and""faintness.""",Yes,0 days 00:00:04.502294000,No,No,high quality feedback
298,48674,634,False,2707,"""I swear by the Holy House, my head will I never wash Till I <token>filch</token> his Pearl away.",The rich rouge et noir of his countenance <token>underwent</token> a slight change.,Yes,0 days 00:00:02.512508000,No,,high quality feedback
298,48674,636,True,2707,"""I swear by the Holy House, my head will I never wash Till I <token>filch</token> his Pearl away.",The rich rouge et noir of his countenance <token>underwent</token> a slight change.,Yes,0 days 00:00:05.656657000,No,No,high quality feedback
298,48674,662,True,2707,"""I swear by the Holy House, my head will I never wash Till I <token>filch</token> his Pearl away.",The rich rouge et noir of his countenance <token>underwent</token> a slight change.,Yes,0 days 00:00:04.011278000,No,No,high quality feedback
298,48674,670,False,2707,"""I swear by the Holy House, my head will I never wash Till I <token>filch</token> his Pearl away.",The rich rouge et noir of his countenance <token>underwent</token> a slight change.,Yes,0 days 00:00:03.927494000,No,,high quality feedback
298,48674,680,False,2707,"""I swear by the Holy House, my head will I never wash Till I <token>filch</token> his Pearl away.",The rich rouge et noir of his countenance <token>underwent</token> a slight change.,Yes,0 days 00:00:08.930085000,No,,high quality feedback
298,48674,698,True,2707,"""I swear by the Holy House, my head will I never wash Till I <token>filch</token> his Pearl away.",The rich rouge et noir of his countenance <token>underwent</token> a slight change.,Yes,0 days 00:00:03.420045000,No,No,high quality feedback
298,49866,634,False,1140,"CHAPTER XXVII Have you no <token>countermand</token> for Claudio yet, But he must die to morrow?","In that general <token>overturn</token>, we saw the Hired Fighters refuse to fight.",No,0 days 00:00:02.620417000,Yes,,high quality feedback
298,49866,636,True,1140,"CHAPTER XXVII Have you no <token>countermand</token> for Claudio yet, But he must die to morrow?","In that general <token>overturn</token>, we saw the Hired Fighters refuse to fight.",No,0 days 00:00:05.457237000,Yes,Yes,high quality feedback
298,49866,662,True,1140,"CHAPTER XXVII Have you no <token>countermand</token> for Claudio yet, But he must die to morrow?","In that general <token>overturn</token>, we saw the Hired Fighters refuse to fight.",Yes,0 days 00:00:03.469420000,Yes,Yes,high quality feedback
298,49866,670,False,1140,"CHAPTER XXVII Have you no <token>countermand</token> for Claudio yet, But he must die to morrow?","In that general <token>overturn</token>, we saw the Hired Fighters refuse to fight.",No,0 days 00:00:04.118050000,Yes,,high quality feedback
298,49866,680,False,1140,"CHAPTER XXVII Have you no <token>countermand</token> for Claudio yet, But he must die to morrow?","In that general <token>overturn</token>, we saw the Hired Fighters refuse to fight.",No,0 days 00:00:11.362477000,Yes,,high quality feedback
298,49866,698,True,1140,"CHAPTER XXVII Have you no <token>countermand</token> for Claudio yet, But he must die to morrow?","In that general <token>overturn</token>, we saw the Hired Fighters refuse to fight.",Yes,0 days 00:00:03.312006000,Yes,Yes,high quality feedback
298,48482,634,False,638,"Mr. Babcock's moral <token>malaise</token>, I am afraid, lay deeper than where any definition of mine can reach it.","In the mean time, there were great <token>uneasiness</token>, discontent, and dissatisfaction at Rome.",Yes,0 days 00:00:03.783406000,Yes,,high quality feedback
298,48482,636,True,638,"Mr. Babcock's moral <token>malaise</token>, I am afraid, lay deeper than where any definition of mine can reach it.","In the mean time, there were great <token>uneasiness</token>, discontent, and dissatisfaction at Rome.",Yes,0 days 00:00:05.458066000,Yes,Yes,high quality feedback
298,48482,662,True,638,"Mr. Babcock's moral <token>malaise</token>, I am afraid, lay deeper than where any definition of mine can reach it.","In the mean time, there were great <token>uneasiness</token>, discontent, and dissatisfaction at Rome.",Yes,0 days 00:00:13.618624000,Yes,Yes,high quality feedback
298,48482,670,False,638,"Mr. Babcock's moral <token>malaise</token>, I am afraid, lay deeper than where any definition of mine can reach it.","In the mean time, there were great <token>uneasiness</token>, discontent, and dissatisfaction at Rome.",Yes,0 days 00:00:08.343629000,Yes,,high quality feedback
298,48482,680,False,638,"Mr. Babcock's moral <token>malaise</token>, I am afraid, lay deeper than where any definition of mine can reach it.","In the mean time, there were great <token>uneasiness</token>, discontent, and dissatisfaction at Rome.",No,0 days 00:00:09.094807000,Yes,,high quality feedback
298,48482,698,True,638,"Mr. Babcock's moral <token>malaise</token>, I am afraid, lay deeper than where any definition of mine can reach it.","In the mean time, there were great <token>uneasiness</token>, discontent, and dissatisfaction at Rome.",No,0 days 00:00:12.256310000,Yes,Yes,high quality feedback
298,49607,634,False,634,"That evening, after his supper of cold duck, <token>junket</token>, and cider, the girl came in.","It devolved on him, consequently, to take charge of the <token>expedition</token> destined to Sicily and Africa.",No,0 days 00:00:03.052733000,Yes,,high quality feedback
298,49607,636,True,634,"That evening, after his supper of cold duck, <token>junket</token>, and cider, the girl came in.","It devolved on him, consequently, to take charge of the <token>expedition</token> destined to Sicily and Africa.",No,0 days 00:00:05.593724000,Yes,Yes,high quality feedback
298,49607,662,True,634,"That evening, after his supper of cold duck, <token>junket</token>, and cider, the girl came in.","It devolved on him, consequently, to take charge of the <token>expedition</token> destined to Sicily and Africa.",Yes,0 days 00:00:03.844661000,Yes,Yes,high quality feedback
298,49607,670,False,634,"That evening, after his supper of cold duck, <token>junket</token>, and cider, the girl came in.","It devolved on him, consequently, to take charge of the <token>expedition</token> destined to Sicily and Africa.",Yes,0 days 00:00:05.390341000,Yes,,high quality feedback
298,49607,680,False,634,"That evening, after his supper of cold duck, <token>junket</token>, and cider, the girl came in.","It devolved on him, consequently, to take charge of the <token>expedition</token> destined to Sicily and Africa.",Yes,0 days 00:00:09.277508000,Yes,,high quality feedback
298,49607,698,True,634,"That evening, after his supper of cold duck, <token>junket</token>, and cider, the girl came in.","It devolved on him, consequently, to take charge of the <token>expedition</token> destined to Sicily and Africa.",Yes,0 days 00:00:04.698512000,Yes,Yes,high quality feedback
298,48949,634,False,1959,"I'm an <token>eclectic</token> ; ez to choosin''Twixt this an'thet, I'm plaguy lawth ;","The masters had been selfish and <token>obstructive</token>, the men selfish, silly, and light headed.",Yes,0 days 00:00:03.543034000,No,,high quality feedback
298,48949,636,True,1959,"I'm an <token>eclectic</token> ; ez to choosin''Twixt this an'thet, I'm plaguy lawth ;","The masters had been selfish and <token>obstructive</token>, the men selfish, silly, and light headed.",Yes,0 days 00:00:07.849190000,No,No,high quality feedback
298,48949,662,True,1959,"I'm an <token>eclectic</token> ; ez to choosin''Twixt this an'thet, I'm plaguy lawth ;","The masters had been selfish and <token>obstructive</token>, the men selfish, silly, and light headed.",Yes,0 days 00:00:03.630969000,No,No,high quality feedback
298,48949,670,False,1959,"I'm an <token>eclectic</token> ; ez to choosin''Twixt this an'thet, I'm plaguy lawth ;","The masters had been selfish and <token>obstructive</token>, the men selfish, silly, and light headed.",No,0 days 00:00:03.689133000,No,,high quality feedback
298,48949,680,False,1959,"I'm an <token>eclectic</token> ; ez to choosin''Twixt this an'thet, I'm plaguy lawth ;","The masters had been selfish and <token>obstructive</token>, the men selfish, silly, and light headed.",No,0 days 00:00:10.892228000,No,,high quality feedback
